,sample,header,label,name,replicon,resistance,circular,len,genes,ARR-3,Col(BS512),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(3)-IIe,aac(6')-Ib-cr,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-27,blaCTX-M-3,blaCTX-M-8,blaOXA-1,blaTEM-1B,blaTEM-1C,blaTEM-52B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
tig00000129,ESBL12,tig00000129 len=34701 reads=159 covStat=36.88 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_40,False,False,False,34722,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000041,ESBL12,tig00000041 len=31752 reads=75 covStat=68.98 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_41,False,False,False,31761,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000267,ESBL12,tig00000267 len=28098 reads=98 covStat=43.60 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_42,False,False,False,28106,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000096,ESBL12,tig00000096 len=27442 reads=91 covStat=60.12 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_43,False,False,False,27463,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000138,ESBL12,tig00000138 len=26731 reads=90 covStat=47.43 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_44,False,False,False,26765,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000114,ESBL12,tig00000114 len=26500 reads=112 covStat=28.42 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_45,False,False,False,26506,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000118,ESBL12,tig00000118 len=25270 reads=47 covStat=49.58 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_46,False,False,False,25299,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000136,ESBL12,tig00000136 len=23715 reads=92 covStat=23.53 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_47,False,False,False,23726,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000153,ESBL12,tig00000153 len=23172 reads=90 covStat=29.18 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_48,False,False,False,23189,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000127,ESBL12,tig00000127 len=22272 reads=92 covStat=32.86 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_49,False,False,False,22293,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000150,ESBL12,tig00000150 len=22250 reads=71 covStat=38.17 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_50,False,False,False,22279,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000010,ESBL12,tig00000010 len=20959 reads=105 covStat=18.23 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_51,False,False,False,20973,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000270,ESBL12,tig00000270 len=16159 reads=31 covStat=26.94 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_52,False,False,False,16161,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000078,ESBL12,tig00000078 len=15940 reads=57 covStat=23.21 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_53,False,False,False,15952,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000141,ESBL12,tig00000141 len=15060 reads=19 covStat=35.30 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_54,False,False,False,15137,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00002944,ESBL12,tig00002944 len=15081 reads=58 covStat=10.76 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_55,False,False,False,15087,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000145,ESBL12,tig00000145 len=14931 reads=32 covStat=26.66 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_56,False,False,False,14961,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00002950,ESBL12,tig00002950 len=13287 reads=47 covStat=20.12 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_57,False,False,False,13320,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000158,ESBL12,tig00000158 len=12407 reads=46 covStat=10.39 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_58,False,False,False,12427,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000157,ESBL12,tig00000157 len=12054 reads=45 covStat=-2.18 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_59,False,False,False,12064,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00002941,ESBL12,tig00002941 len=11615 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_60,False,False,False,11620,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000146,ESBL12,tig00000146 len=11592 reads=18 covStat=32.32 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_61,False,False,False,11617,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000271,ESBL12,tig00000271 len=10896 reads=17 covStat=29.20 gappedBases=no class=contig suggestRepeat=yes suggestCircular=no,misc,M_62,False,False,False,10895,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000164,ESBL12,tig00000164 len=10476 reads=36 covStat=7.39 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_63,False,False,False,10484,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00002945,ESBL12,tig00002945 len=9547 reads=45 covStat=1.58 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_64,False,False,False,9555,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000165,ESBL12,tig00000165 len=9025 reads=11 covStat=24.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_65,False,False,False,9032,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000181,ESBL12,tig00000181 len=7916 reads=21 covStat=7.60 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_66,False,False,False,7927,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000171,ESBL12,tig00000171 len=7894 reads=7 covStat=8.71 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_67,False,False,False,7907,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000034,ESBL12,tig00000034 len=7586 reads=14 covStat=12.64 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_68,False,False,False,7587,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00002949,ESBL12,tig00002949 len=7497 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_69,False,False,False,7505,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00002947,ESBL12,tig00002947 len=7087 reads=26 covStat=7.37 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_70,False,False,False,7092,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00002943,ESBL12,tig00002943 len=6999 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_71,False,False,False,7000,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000155,ESBL12,tig00000155 len=6892 reads=25 covStat=4.20 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_72,False,False,False,6895,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00002948,ESBL12,tig00002948 len=6889 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_73,False,False,False,6890,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000102,ESBL12,tig00000102 len=5665 reads=11 covStat=4.45 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_74,False,False,False,5665,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00002946,ESBL12,tig00002946 len=4121 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_75,False,False,False,4122,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00002940,ESBL12,tig00002940 len=2843 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_76,False,False,False,2855,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000268,ESBL12,tig00000268 len=1534 reads=7 covStat=-3.10 gappedBases=no class=contig suggestRepeat=yes suggestCircular=no,misc,M_77,False,False,False,1534,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000238,ESBL12,tig00000238 len=1130 reads=20 covStat=-13.05 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_78,False,False,False,1130,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000269,ESBL12,tig00000269 len=259433 reads=1041 covStat=522.78 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_0,False,False,True,259608,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000064,ESBL12,tig00000064 len=91468 reads=408 covStat=148.44 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,plasmid,P_1,True,False,False,91510,"['IncFII(pRSB107)', 'IncFIB(AP001918)']",,,,,,,,,,69919..70600,,,,,,25129..25389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000420,ESBL11,tig00000420 len=1155971 reads=6883 covStat=3572.32 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,chromosome,C_0,False,True,False,1156135,"['mdf(A)', 'tet(34)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985195..986427,,,,,,,343906..344261,,,
tig00000005,ESBL11,tig00000005 len=913867 reads=5464 covStat=2812.87 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_0,False,False,False,913962,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000017,ESBL11,tig00000017 len=753143 reads=4531 covStat=2283.19 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_1,False,False,False,753254,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000062,ESBL11,tig00000062 len=456723 reads=2439 covStat=1585.77 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_2,False,False,False,456810,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00004577,ESBL11,tig00004577 len=374699 reads=2415 covStat=1005.62 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_3,False,False,False,374739,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000418,ESBL11,tig00000418 len=286460 reads=1592 covStat=912.28 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_4,False,False,False,286493,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00004576,ESBL11,tig00004576 len=216820 reads=1111 covStat=779.25 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_5,False,False,False,216902,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000051,ESBL11,tig00000051 len=212308 reads=1379 covStat=549.13 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_6,False,False,False,212337,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000104,ESBL11,tig00000104 len=186786 reads=1152 covStat=527.18 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_7,False,False,False,186796,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000116,ESBL11,tig00000116 len=117579 reads=735 covStat=312.55 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_8,False,False,False,117600,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000125,ESBL11,tig00000125 len=100680 reads=593 covStat=286.28 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_9,False,False,False,100717,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000064,ESBL11,tig00000064 len=92041 reads=487 covStat=294.89 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_10,False,False,False,92081,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000128,ESBL11,tig00000128 len=81322 reads=517 covStat=200.24 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_11,False,False,False,81336,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000141,ESBL11,tig00000141 len=64166 reads=379 covStat=169.68 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_12,False,False,False,64178,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000148,ESBL11,tig00000148 len=59914 reads=310 covStat=180.47 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_13,False,False,False,59942,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000158,ESBL11,tig00000158 len=49064 reads=242 covStat=177.43 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_14,False,False,False,49068,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000145,ESBL11,tig00000145 len=38888 reads=263 covStat=73.33 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_15,False,False,False,38900,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000164,ESBL11,tig00000164 len=35395 reads=166 covStat=109.76 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_16,False,False,False,35409,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00004573,ESBL11,tig00004573 len=24289 reads=49 covStat=92.18 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_17,False,False,False,24293,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000045,ESBL11,tig00000045 len=19035 reads=51 covStat=76.65 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_18,False,False,False,19039,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000172,ESBL11,tig00000172 len=14537 reads=58 covStat=42.42 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_19,False,False,False,14546,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000182,ESBL11,tig00000182 len=13428 reads=28 covStat=45.26 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_20,False,False,False,13477,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00004575,ESBL11,tig00004575 len=10949 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_21,False,False,False,10945,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000173,ESBL11,tig00000173 len=10928 reads=39 covStat=4.18 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_22,False,False,False,10934,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000419,ESBL11,tig00000419 len=10708 reads=66 covStat=19.12 gappedBases=no class=contig suggestRepeat=yes suggestCircular=no,misc,M_23,False,False,False,10709,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00004578,ESBL11,tig00004578 len=10428 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_24,False,False,False,10429,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00004574,ESBL11,tig00004574 len=7089 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_25,False,False,False,7093,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000026,ESBL11,tig00000026 len=5563 reads=4 covStat=-1.76 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_26,False,False,False,5563,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00004580,ESBL11,tig00004580 len=1689 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_27,False,False,False,1689,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00004579,ESBL11,tig00004579 len=1687 reads=24 covStat=-15.58 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_28,False,False,False,1687,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000278,ESBL11,tig00000278 len=1478 reads=4 covStat=-1.93 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_29,False,False,False,1478,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000099,ESBL11,tig00000099 len=1389 reads=10 covStat=-5.57 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_30,False,False,False,1389,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000068,ESBL11,tig00000068 len=156397 reads=816 covStat=526.99 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,plasmid,P_0,True,True,False,156409,"[""ant(3'')-Ia"", 'mph(A)', 'catB3', 'aadA5', ""aac(6')-Ib-cr"", 'dfrA17', 'sul1', 'sul2', 'blaOXA-1', 'IncFIB(AP001918)', 'tet(A)', 'blaCTX-M-27', 'IncFII(pRSB107)', 'IncFIA', 'ARR-3', ""aph(3'')-Ib"", 'erm(B)']",30363..30649,,,,,,,,98397..98784,64648..65329,,,,,,35759..36019,,,,,,,,,,,27985..28584,151989..152777,,151200..151366,2132..2935,,,,,,,,9767..10642,,,28715..29545,,,,,29683..30315,,,,,151385..151858,15303..16066,,,,17222..18143,,153297..154163,1256..2071,,,4750..5996,,
tig00000153,ESBL11,tig00000153 len=79599 reads=189 covStat=409.17 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,plasmid,P_1,True,False,False,79718,['p0111'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684..1568,,,,,,,
tig00000181,ESBL11,tig00000181 len=5012 reads=27 covStat=-1.79 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,plasmid,P_2,True,False,False,5016,['Col8282'],,,,,,1935..2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000001,ESBL10,tig00000001 len=3517866 reads=39497 covStat=24012.43 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,chromosome,C_0,False,False,True,3517900,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000002,ESBL10,tig00000002 len=1771877 reads=18876 covStat=12745.02 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,chromosome,C_1,False,True,False,1771896,"['blaCTX-M-15', ""aac(6')-Ib-cr"", 'catB3', 'mdf(A)', 'blaOXA-1']",,,,,,,,,,,,,,,,,,,,,,,,,,,89543..90142,,,,,,,,,,,82842..83717,,,,88582..89412,,,,,88000..88444,,,,,,,,1651145..1652377,,,,,,,,,,
tig00002133,ESBL10,tig00002133 len=124191 reads=1165 covStat=916.71 gappedBases=no class=contig suggestRepeat=no suggestCircular=yes,plasmid,P_0,True,False,True,124192,"['IncFIB(AP001918)', 'IncFIA', 'IncFIC(FII)']",,,,,,,,,32650..33033,19265..19946,,,95932..96432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00002132,ESBL10,tig00002132 len=25502 reads=370 covStat=53.49 gappedBases=no class=contig suggestRepeat=yes suggestCircular=no,misc,M_0,False,False,False,25502,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000078,ESBL10,tig00000078 len=15365 reads=70 covStat=105.99 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_1,False,False,False,15365,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000112,ESBL10,tig00000112 len=13513 reads=82 covStat=98.87 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_2,False,False,False,13511,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00001729,ESBL10,tig00001729 len=5672 reads=7 covStat=5.51 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_3,False,False,False,5672,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00015148,ESBL10,tig00015148 len=4622 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_4,False,False,False,4622,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00015147,ESBL10,tig00015147 len=4592 reads=3 covStat=21.25 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_5,False,False,False,4592,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00000498,ESBL10,tig00000498 len=2966 reads=10 covStat=1.74 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_6,False,False,False,2966,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tig00015145,ESBL10,tig00015145 len=2830 reads=1 covStat=0.00 gappedBases=no class=contig suggestRepeat=no suggestCircular=no,misc,M_7,False,False,False,2830,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
